date,venue,race_no,pool,combination,dividend_hkd
2026-09-23,跑馬地,1,獨贏,4,45.50
2026-09-23,跑馬地,1,位置,4,16.00
2026-09-23,跑馬地,1,位置,11,16.50
2026-09-23,跑馬地,1,位置,10,35.50
2026-09-23,跑馬地,1,連贏,"4,11",96.50
2026-09-23,跑馬地,1,位置Q,"4,11",38.00
2026-09-23,跑馬地,1,位置Q,"4,10",94.00
2026-09-23,跑馬地,1,位置Q,"10,11",83.00
2026-09-23,跑馬地,1,二重彩,"4,11",177.00
2026-09-23,跑馬地,1,三重彩,"4,11,10","1,996.00"
2026-09-23,跑馬地,1,單T,"4,10,11",408.00
2026-09-23,跑馬地,1,四連環,"4,6,10,11",920.00
2026-09-23,跑馬地,1,四重彩,"4,11,10,6","14,789.00"
2026-09-23,跑馬地,2,獨贏,10,62.50
2026-09-23,跑馬地,2,位置,10,21.00
2026-09-23,跑馬地,2,位置,11,52.50
2026-09-23,跑馬地,2,位置,8,38.00
2026-09-23,跑馬地,2,連贏,"10,11",690.00
2026-09-23,跑馬地,2,位置Q,"10,11",196.00
2026-09-23,跑馬地,2,位置Q,"8,10",151.50
2026-09-23,跑馬地,2,位置Q,"8,11",414.50
2026-09-23,跑馬地,2,二重彩,"10,11","1,186.00"
2026-09-23,跑馬地,2,三重彩,"10,11,8","14,370.00"
2026-09-23,跑馬地,2,單T,"8,10,11","2,397.00"
2026-09-23,跑馬地,2,四連環,"8,9,10,11","1,784.00"
2026-09-23,跑馬地,2,四重彩,"10,11,8,9","60,997.00"
2026-09-23,跑馬地,2,第一口孖寶,4/10,326.50
2026-09-23,跑馬地,2,第一口孖寶,4/11,230.50
2026-09-23,跑馬地,3,獨贏,8,44.00
2026-09-23,跑馬地,3,位置,8,17.00
2026-09-23,跑馬地,3,位置,2,17.50
2026-09-23,跑馬地,3,位置,12,64.50
2026-09-23,跑馬地,3,連贏,"2,8",155.50
2026-09-23,跑馬地,3,位置Q,"2,8",58.50
2026-09-23,跑馬地,3,位置Q,"8,12",231.50
2026-09-23,跑馬地,3,位置Q,"2,12",150.50
2026-09-23,跑馬地,3,二重彩,"8,2",323.00
2026-09-23,跑馬地,3,三重彩,"8,2,12","4,702.00"
2026-09-23,跑馬地,3,單T,"2,8,12",775.00
2026-09-23,跑馬地,3,四連環,"1,2,8,12","2,713.00"
2026-09-23,跑馬地,3,四重彩,"8,2,12,1","48,220.00"
2026-09-23,跑馬地,3,第二口孖寶,10/8,360.00
2026-09-23,跑馬地,3,第二口孖寶,10/2,50.00
2026-09-23,跑馬地,3,第一口孖T,"8,10,11/2,8,12","415,811.00"
2026-09-23,跑馬地,4,獨贏,4,103.00
2026-09-23,跑馬地,4,位置,4,17.50
2026-09-23,跑馬地,4,位置,6,11.50
2026-09-23,跑馬地,4,位置,1,18.00
2026-09-23,跑馬地,4,連贏,"4,6",76.00
2026-09-23,跑馬地,4,位置Q,"4,6",30.50
2026-09-23,跑馬地,4,位置Q,"1,4",65.00
2026-09-23,跑馬地,4,位置Q,"1,6",23.00
2026-09-23,跑馬地,4,二重彩,"4,6",221.00
2026-09-23,跑馬地,4,三重彩,"4,6,1",996.00
2026-09-23,跑馬地,4,單T,"1,4,6",117.00
2026-09-23,跑馬地,4,四連環,"1,4,6,9",83.00
2026-09-23,跑馬地,4,四重彩,"4,6,1,9","2,984.00"
2026-09-23,跑馬地,4,第三口孖寶,8/4,415.50
2026-09-23,跑馬地,4,第三口孖寶,"8/3,6,7",13.00
